Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-11-23,2387.27,2420.22,2382.94,2420.22,30929055
2009-11-24,2421.58,2428.08,2376.6,2386.56,35203269
2009-11-25,2407.52,2422.8,2383.37,2384.14,21418516
2009-11-26,2386.06,2386.06,2347.13,2347.13,25823071
2009-11-27,2250.69,2339.45,2250.69,2331.54,113335982
2009-11-30,2356.73,2369.21,2339.23,2363.63,37345501
2009-12-01,2380.57,2406.28,2379.59,2387.34,30545295
2009-12-02,2401.14,2409.57,2383.3,2401.67,21710499
2009-12-03,2422.49,2437.49,2404.06,2404.06,22840281
2009-12-04,2389.29,2455.77,2380.49,2450.84,23084112
2009-12-07,2434.25,2447.36,2414.12,2435.02,15160670
2009-12-08,2428.93,2447.05,2378.05,2382.93,24541206
2009-12-09,2391.07,2399.42,2342.97,2342.97,26464743
2009-12-10,2354.91,2372.51,2335.91,2340.31,36465879
2009-12-11,2362.79,2371.31,2344.06,2356.06,25024842
2009-12-14,2398.52,2401.29,2367.74,2379.8,16300351
2009-12-15,2373.06,2383.91,2356.67,2383.91,28229280
2009-12-16,2383.42,2401.56,2377.49,2389.79,21263940
2009-12-17,2378.71,2388.92,2358.15,2364.23,21929696
2009-12-18,2360.2,2375.62,2339.12,2351.97,70214364
2009-12-21,2349.53,2382.36,2345.85,2369.32,17423680
2009-12-22,2382.04,2394.84,2375.91,2386.79,21065686
2009-12-23,2387.6,2390.64,2367.84,2386.53,38556086
2009-12-28,2417.65,2424.34,2409.66,2419.79,33805936
2009-12-29,2423.33,2435.68,2409.54,2431.6,24498032
2009-12-30,2430.79,2434.89,2408.21,2415.94,22579110
2009-12-31,2418.48,2420.08,2404.35,2405.1,14015266
2010-01-04,2413.92,2461.76,2413.92,2455.68,33102906
2010-01-05,2472.4,2492.78,2463.36,2474.08,52916695
2010-01-06,2478.47,2485.42,2460.14,2485.42,17679027
2010-01-07,2452.8,2467.11,2446.25,2454.9,22040832
2010-01-08,2481.82,2485.87,2449.02,2457.6,27650406
2010-01-11,2475.53,2486.06,2468.69,2483.79,30269891
2010-01-12,2474.26,2476.59,2446.2,2458.94,28020624
2010-01-13,2439.07,2469.74,2434.94,2465.18,28193862
2010-01-14,2480.71,2480.71,2446.95,2456.42,25985999
2010-01-15,2455.51,2473.22,2439.66,2446.82,64670446
2010-01-18,2439.87,2463.41,2438.33,2463.41,84046556
2010-01-19,2456.39,2483.89,2443.84,2483.89,26123451
2010-01-20,2477.61,2495.92,2474.3,2483.79,29921152
2010-01-21,2475.49,2480.74,2447.03,2461.94,34328241
2010-01-22,2433.37,2437.99,2396.38,2404.42,76020551
2010-01-25,2402.54,2418.5,2396.93,2410.46,24350366
2010-01-26,2383.63,2388.74,2362.61,2384.17,23936816
2010-01-27,2387.67,2399.13,2374.35,2375.86,28139850
2010-01-28,2402.66,2410.22,2366.29,2367.12,31015672
2010-01-29,2356.86,2378.88,2344.91,2378.88,21124648
2010-02-01,2359.94,2376.63,2352.73,2359.01,11767826
2010-02-02,2381.77,2383.22,2360.02,2370.71,25010246
2010-02-03,2400.1,2404.9,2378.08,2386.59,19636165
2010-02-04,2382.27,2390.16,2295.42,2295.42,35412582
2010-02-05,2277.23,2277.23,2214.53,2214.53,58831009
2010-02-08,2237.31,2250.3,2181.25,2205.58,33921973
2010-02-09,2230.9,2246.11,2219.97,2219.97,29721408
2010-02-10,2236.19,2263.53,2230.21,2232.55,70208803
2010-02-11,2266.62,2266.68,2200.4,2200.77,185834542
2010-02-12,2228.27,2249.68,2215.64,2241.16,68949644
2010-02-15,2246.04,2274.99,2233.71,2274.99,22185022
2010-02-16,2300.59,2303.46,2249.89,2262.58,57075715
2010-02-17,2305.89,2307.02,2287.63,2298.82,61430210
2010-02-18,2296.01,2298.5,2269.21,2275.16,40244627
2010-02-19,2256.99,2301.59,2253.93,2279.78,30131692
2010-02-22,2305.54,2308.28,2277.38,2290.66,15696872
2010-02-23,2300.33,2304.61,2262.12,2266.47,54593102
2010-02-24,2261.6,2271.64,2246.87,2261.5,17974216
2010-02-25,2267.24,2279.59,2215.71,2229.11,56916648
2010-02-26,2235.1,2284.45,2224.74,2284.45,72902975
2010-03-01,2296.54,2305.44,2277.91,2305.44,20585645
2010-03-02,2301.07,2365.64,2284.93,2359.05,44226683
2010-03-03,2364.96,2374.24,2343.33,2366.43,67513175
2010-03-04,2353.29,2384.22,2343.97,2368.94,135456583
2010-03-05,2373.92,2402.94,2365.71,2396.85,65966276
2010-03-08,2407.75,2411.93,2386.81,2411.93,25510338
2010-03-09,2410.75,2411.06,2384.99,2404.43,20566134
2010-03-10,2404.88,2438.79,2396.97,2425.81,97040034
2010-03-11,2429.38,2439.58,2419.74,2423.4,51216863
2010-03-12,2432.62,2462.69,2426.12,2433.17,102262056
2010-03-15,2432.61,2433.37,2401.55,2409.02,67385033
2010-03-16,2413.74,2457.87,2411.95,2457.87,100365264
2010-03-17,2485.56,2511.56,2466.73,2480.48,122144694
2010-03-18,2476.61,2489,2454.07,2462.29,52280641
2010-03-19,2455.55,2498.09,2423.52,2450.8,244713118
2010-03-22,2458.85,2462.41,2424.49,2450.3,34038188
2010-03-23,2465.25,2483.86,2460.69,2470.8,119536741
2010-03-24,2490.62,2501.61,2453.47,2464.47,36546074
2010-03-25,2474.43,2522.37,2470.16,2507.14,68077452
2010-03-26,2507.68,2523.44,2493.35,2505.46,62853342
2010-03-29,2516.28,2537.47,2494.55,2499.34,30184330
2010-03-30,2516.72,2524.36,2502.29,2516.98,36370717
2010-03-31,2506.81,2529.87,2502.92,2508.12,59782657
2010-04-01,2512.85,2554.54,2512.08,2554.54,33920722
2010-04-06,2567.64,2578.99,2552.56,2577.6,44532111
2010-04-07,2569.51,2575.1,2540.84,2561.51,44274221
2010-04-08,2538.22,2552.87,2519.76,2524.16,23614298
2010-04-09,2548.34,2562.45,2543.87,2556.1,22334198
2010-04-12,2542.43,2573.64,2542.43,2573.11,22765838
2010-04-13,2562.44,2582.53,2559.4,2580.31,29017744
2010-04-14,2580.35,2598.96,2566.28,2595.76,25391800
2010-04-15,2608.48,2610.26,2570.43,2592.2,19150337
2010-04-16,2574.33,2596.66,2565.72,2585.91,25383575
2010-04-19,2532.17,2539.88,2502.07,2524.03,84886127
2010-04-20,2539.33,2564.36,2526.89,2557.67,20794206
2010-04-21,2593.72,2594.14,2544.07,2544.07,19847154
2010-04-22,2555.26,2565.97,2489.68,2490.05,38428787
2010-04-23,2506.99,2518.87,2499.06,2518.87,32342871
2010-04-26,2548.52,2580.9,2548.52,2575.67,12647648
2010-04-27,2575.22,2589.39,2544.74,2544.74,18302932
2010-04-28,2511.4,2524.14,2481.26,2495.08,39457892
2010-04-29,2503.14,2544.33,2490.95,2537.14,22096060
2010-04-30,2571.88,2579.32,2548.37,2551.78,21483816
2010-05-04,2580.39,2581.54,2464.64,2466.06,37729279
2010-05-05,2457.59,2463.62,2406.42,2425.39,35784723
2010-05-06,2410.66,2445.29,2401.94,2406.35,28189484
2010-05-07,2345.63,2395.54,2343.86,2345.96,83797328
2010-05-10,2415.09,2458.08,2410.22,2458.08,195217560
2010-05-11,2439.86,2460.54,2434.34,2444.34,23389946
2010-05-12,2448.28,2484.8,2441.08,2471.04,29945299
2010-05-13,2495.26,2500.74,2448.39,2463.58,58129601
2010-05-14,2452,2460.38,2399.06,2399.06,35243925
2010-05-17,2376.52,2420.65,2375.74,2419.98,19700838
2010-05-18,2440.36,2450.45,2425.46,2437.21,171997991
2010-05-19,2409.99,2411.71,2347.22,2365.81,63540760
2010-05-20,2380.16,2388.48,2299.27,2299.27,52570943
2010-05-21,2315.69,2329.75,2269.14,2319.33,38815238
2010-05-24,2344.43,2352.08,2307.29,2338.58,26233989
2010-05-25,2289.88,2304.89,2279.23,2288.57,30128755
2010-05-26,2315.12,2383.54,2313.85,2383.54,107041254
2010-05-27,2382.84,2407.97,2368.15,2407.97,51639885
2010-05-28,2413.81,2436.29,2395.13,2436.29,97839301
2010-05-31,2423.26,2442.58,2420.38,2442.58,30039453
2010-06-01,2424.57,2424.63,2389.91,2400.39,21028301
2010-06-02,2397.97,2415.94,2382.07,2415.94,44546959
2010-06-04,2438.86,2444.96,2355.07,2375.31,88320404
2010-06-07,2346.98,2359.49,2330.97,2354.33,44885123
2010-06-08,2373.94,2373.94,2331.76,2348.49,41872428
2010-06-09,2363.96,2375.61,2333.94,2361.54,30980353
2010-06-10,2350.9,2395.46,2336.13,2392.2,24252353
2010-06-11,2402.03,2405.15,2366.12,2390.3,59360075
2010-06-14,2405.81,2430.42,2397.08,2416.95,54416486
2010-06-15,2381.54,2408.79,2379.71,2397.94,24033193
2010-06-16,2425.82,2425.82,2386.07,2397.36,48979241
2010-06-17,2401.01,2409.33,2369.87,2369.87,37678939
2010-06-18,2377.08,2397.85,2354.39,2378.58,104285885
2010-06-21,2405.1,2411.09,2399.9,2406.79,16791615
2010-06-22,2393.56,2413.37,2379.04,2390.21,28619347
2010-06-23,2374.6,2385.52,2340.63,2344.81,45455016
2010-06-24,2353.91,2356.74,2315.2,2340.02,31268552
2010-06-25,2345.85,2355.38,2331.31,2348.19,43283790
2010-06-28,2351.82,2359.4,2339.9,2347.61,24095822
2010-06-29,2335.93,2335.93,2289.35,2293.51,27917408
2010-06-30,2300.95,2308.21,2277.15,2288.6,32075033
2010-07-01,2266.7,2310.25,2256.53,2287.08,38856658
2010-07-02,2299.05,2314.7,2283.12,2314.7,30881022
2010-07-05,2317.76,2319.27,2298.7,2305.53,13797923
2010-07-06,2308.83,2346.07,2308.39,2346.07,22760312
2010-07-07,2331.37,2345.72,2307.02,2345.72,30718515
2010-07-08,2361.94,2368.34,2341.02,2346.35,20384407
2010-07-09,2346.91,2348.62,2326.73,2347.02,12434359
2010-07-12,2342.56,2384.71,2336.51,2369.86,22045497
2010-07-13,2371.92,2400.55,2369.43,2387.77,30112772
2010-07-14,2404.45,2415.92,2390.11,2394.96,22244557
2010-07-15,2395.26,2411.86,2390.73,2400.89,12538824
2010-07-16,2399.38,2423.99,2384.02,2384.02,12424292
2010-07-19,2372.72,2390.7,2364.35,2388,24300902
2010-07-20,2396.27,2399.79,2363.34,2368.55,18401499
2010-07-21,2390.16,2422.49,2389.64,2422.49,40406009
2010-07-22,2404.53,2461.26,2403.16,2460.12,43887463
2010-07-23,2464.23,2474.47,2453.11,2464.64,20145014
2010-07-26,2473.64,2488.88,2455.5,2488.88,28812872
2010-07-27,2496.3,2503.48,2476.61,2478.42,19797829
2010-07-28,2493.73,2498.9,2466.31,2467.81,27906558
2010-07-29,2490.89,2493.78,2473.01,2481.1,28547603
2010-07-30,2480.82,2480.82,2450.67,2476.11,78132972
2010-08-02,2482.99,2535.53,2480.13,2535.53,104343220
2010-08-03,2532.4,2549.52,2525.1,2537.85,30919878
2010-08-04,2529.7,2548.27,2520.73,2546.66,19335684
2010-08-05,2542.99,2554.68,2528.85,2540.22,26171646
2010-08-06,2546.42,2557.94,2519.72,2543.47,45339673
2010-08-09,2548.54,2557.54,2524.59,2524.59,28511834
2010-08-10,2523.32,2524.56,2479.05,2489.99,32008999
2010-08-11,2479.85,2479.85,2457.51,2459.9,40274275
2010-08-12,2452.81,2472.45,2446.31,2470.34,16908565
2010-08-13,2495.08,2495.55,2457.04,2457.04,32886848
2010-08-16,2464.33,2482.18,2444.36,2482.18,12936791
2010-08-17,2477.71,2493.49,2471.79,2492,26925545
2010-08-18,2500.16,2501.74,2476.02,2482.96,17099288
2010-08-19,2501.48,2511.05,2443.65,2472.32,23735866
2010-08-20,2451.62,2459.21,2440.3,2455.39,10674779
2010-08-23,2452.11,2483.18,2449.02,2475.29,20075449
2010-08-24,2463.46,2463.64,2415.28,2423.09,18121507
2010-08-25,2429.36,2436.49,2400.83,2409.24,21955249
2010-08-26,2418.58,2432.86,2409.64,2415.3,15286500
2010-08-27,2410.07,2442.1,2408.65,2442.1,12606869
2010-08-30,2453.28,2455.31,2424.82,2428.82,13670433
2010-08-31,2395.52,2449.07,2390.49,2449.07,33974782
2010-09-01,2436.45,2466.58,2424.55,2466.58,51782773
2010-09-02,2468.49,2482.21,2462.47,2471.17,26426670
2010-09-03,2474.91,2489.37,2464.27,2485.49,16298957
2010-09-06,2477.62,2494.61,2472.7,2493.48,25951281
2010-09-07,2485.33,2494.9,2475.99,2485.98,51531887
2010-09-08,2477.65,2531.93,2476.62,2531.21,24108180
2010-09-09,2529.6,2545.31,2527.89,2538.85,21286114
2010-09-10,2538.67,2546.12,2522.95,2530.66,43866635
2010-09-13,2569.03,2575.78,2552.37,2563.05,37765859
2010-09-14,2558.92,2561.21,2547.28,2557.77,23725302
2010-09-15,2555.28,2561.65,2543.94,2561.65,26633015
2010-09-16,2552.86,2559.08,2546.94,2551.45,25167198
2010-09-17,2571.28,2574.82,2543.64,2549.34,87448813
2010-09-20,2541.93,2559.07,2539.31,2559.07,23204039
2010-09-21,2551.82,2593.31,2549.78,2587.53,23129057
2010-09-22,2581.33,2589.57,2570.2,2586.54,14529458
2010-09-23,2589.16,2591.29,2545.48,2566.71,21306141
2010-09-24,2556.37,2599.92,2548.7,2599.92,23878755
2010-09-27,2605.64,2607.18,2590.55,2595.29,16437844
2010-09-28,2583.99,2591.78,2566.94,2571.93,21374198
2010-09-29,2590.23,2603.95,2577.96,2585.63,37854052
2010-09-30,2578.47,2614.94,2571.74,2614.94,33237145
2010-10-01,2604.31,2620.65,2598.77,2612.31,25723981
2010-10-04,2607.01,2632.32,2590.43,2632.32,24260159
2010-10-05,2611.72,2666.34,2607.78,2659.71,27001338
2010-10-06,2677.04,2690.39,2662.49,2668.11,36395797
2010-10-07,2662.09,2670.38,2629.85,2629.85,33036422
2010-10-08,2643.18,2648.4,2612.03,2615.03,28298879
2010-10-11,2629.48,2640.95,2623,2632.65,22462182
2010-10-12,2615.98,2644.27,2610.35,2634.45,29077631
2010-10-13,2645.04,2694.72,2643.05,2689.58,38048957
2010-10-14,2694.6,2698.94,2667.89,2672.57,30593749
2010-10-15,2679.4,2683.18,2650.87,2650.87,39527065
2010-10-18,2645.09,2663.88,2638.26,2655.51,121901229
2010-10-19,2654.29,2670.08,2603.02,2619.65,68066973
2010-10-20,2601.41,2616.79,2590.73,2613.83,52383457
2010-10-21,2617.74,2642.37,2611.82,2642.37,26986132
2010-10-22,2629.22,2633.21,2613.37,2633.03,19659400
2010-10-25,2660.05,2663.95,2641.13,2641.13,47710915
2010-10-26,2641.67,2641.67,2619.91,2638.07,29999409
2010-10-27,2637.25,2671.67,2630.79,2654.94,61772845
2010-10-28,2664.51,2677.23,2653.44,2654.83,42900855
2010-10-29,2654.09,2666.78,2640.34,2664.91,48472288
2010-11-02,2671.63,2700.95,2668.91,2689.7,30074494
2010-11-03,2695.08,2703.12,2680.29,2680.29,28435249
2010-11-04,2690.61,2737.07,2690.61,2725.52,44694580
2010-11-05,2730.41,2748.21,2714.2,2737.38,34821767
2010-11-08,2742.51,2746.18,2721.35,2735.71,24032442
2010-11-09,2730.68,2770.68,2725.05,2770.68,27794900
2010-11-10,2756.76,2766.92,2733.85,2734.69,39216286
2010-11-12,2694.63,2749.36,2689.93,2749.36,36962068
2010-11-15,2741.14,2746.39,2723.73,2726.38,109206482
2010-11-16,2725.13,2725.13,2677.14,2694.47,40636954
2010-11-17,2671.13,2693.77,2668.14,2685.96,129779188
2010-11-18,2705.38,2709.37,2682.64,2693.28,20738788
2010-11-19,2705.88,2705.94,2645.74,2664.84,140011295
2010-11-22,2668.46,2677.32,2649.54,2655.76,33385695
2010-11-23,2652.18,2669.57,2636.81,2652.92,36192370
2010-11-24,2654.84,2668.11,2636.53,2667.22,25357611
2010-11-25,2667.71,2677.76,2662.05,2670.1,17109141
2010-11-26,2652.03,2660.88,2611.54,2646,24031980
2010-11-29,2648.68,2651.06,2613.92,2623.83,15222072
2010-11-30,2632.26,2655.84,2618.88,2618.88,60455227
2010-12-01,2645.93,2680.64,2641.87,2674.21,24089247
2010-12-02,2698.75,2724.9,2694.63,2698.79,40842765
2010-12-03,2708,2729.42,2701.01,2726.8,17030424
2010-12-06,2729.02,2759.9,2712.02,2759.9,17615690
2010-12-07,2757.33,2792.68,2753.31,2777.6,27000430
2010-12-08,2765.6,2780.55,2759.52,2780.55,22655920
2010-12-09,2787.9,2800.35,2768.04,2774.34,42827200
2010-12-10,2776.45,2780.21,2765.1,2777.53,52530731
2010-12-13,2792.66,2799.16,2777.07,2787.23,21146447
2010-12-14,2779.65,2788.27,2766.58,2788.27,28477653
2010-12-15,2779.17,2803.01,2773.49,2803.01,31933055
2010-12-16,2790,2796.03,2758.3,2771.24,32311503
2010-12-17,2775.96,2780.74,2758.18,2774.24,138354391
2010-12-20,2776.05,2776.4,2746.42,2759.25,15871164
2010-12-21,2766.98,2793.96,2759.22,2785.14,16571992
2010-12-22,2788.85,2790.14,2780.49,2782.48,13132783
2010-12-23,2787.04,2787.39,2772.27,2781.53,8008715
2010-12-27,2786.69,2787.48,2770.61,2773.72,11656055
2010-12-28,2773.01,2793.39,2760.63,2760.63,13260014
2010-12-29,2784.25,2791.74,2775.26,2791.74,11291181
2010-12-30,2788.63,2790.44,2771.62,2771.62,11080577
2010-12-31,2779.44,2781.13,2756.37,2760.07,9731936
2011-01-03,2770.59,2798.4,2766.25,2798.4,10119727
2011-01-04,2808.04,2811.24,2762.17,2766.05,19046641
2011-01-05,2767.71,2767.95,2693.78,2734.13,29122829
2011-01-07,2745.35,2747.45,2702.85,2720.4,25510386
2011-01-10,2711.33,2711.33,2667.97,2695.13,23438640
2011-01-11,2701.82,2712.88,2688.28,2708.12,27248829
2011-01-12,2708.44,2755.21,2698.31,2754.73,27694597
2011-01-13,2760.32,2764.65,2733.19,2759.49,28488496
2011-01-14,2744.48,2758.79,2735.22,2740.55,20919736
2011-01-17,2734.09,2753.05,2731.65,2753.05,15908934
2011-01-18,2761.24,2819.06,2759.58,2818.99,22700598
2011-01-19,2827.54,2835.59,2780.93,2783.4,30820263
2011-01-20,2766.13,2788.2,2747.89,2753.9,28315329
2011-01-21,2755.04,2785.98,2752.9,2762.73,19116475
2011-01-24,2761.34,2769.75,2721.45,2746.67,18218671
2011-01-25,2775.99,2775.99,2724.67,2728.64,19098605
2011-01-26,2736.92,2768.63,2730.5,2749.34,21874000
2011-01-27,2742.05,2760.27,2722.72,2760.05,25679157
2011-01-28,2743.85,2767.45,2733.49,2741.63,26875621
2011-01-31,2722.34,2745.51,2696.8,2741.75,25352126
2011-02-01,2765.03,2780.79,2746.94,2766.35,22845027
2011-02-02,2784.22,2794.43,2751.9,2759.68,22099285
2011-02-03,2769.56,2784.62,2758.97,2767.45,21752744
2011-02-04,2786.21,2799.97,2762.31,2776,31149529
2011-02-07,2791.47,2803.26,2781.11,2781.11,22018270
2011-02-08,2792.13,2801.36,2772.58,2777.6,30512662
2011-02-09,2771.07,2783.17,2759.31,2775.79,25634086
2011-02-10,2766.86,2766.86,2733.09,2738.2,31319500
2011-02-11,2736.01,2761.03,2728.11,2761.02,20548659
2011-02-14,2779.34,2782.52,2742.05,2753.36,21535401
2011-02-15,2744.7,2756.67,2740.2,2740.2,15452590
2011-02-16,2752.24,2754.41,2726.57,2726.66,16886973
2011-02-17,2743.46,2746.36,2683.94,2683.94,27721854
2011-02-18,2685.42,2703.95,2661.66,2697.7,20431287
2011-02-21,2710.2,2712.66,2686.67,2701.29,16589543
2011-02-22,2677.06,2706.84,2677.06,2692.06,20014497
2011-02-23,2692.44,2718.76,2689.14,2711.54,25890485
2011-02-24,2682.51,2708.54,2681.77,2691.68,16657176
2011-02-25,2709.22,2720.24,2702.43,2710.06,18767829
2011-02-28,2714.89,2757.11,2708.43,2757.11,31247829
2011-03-01,2763.09,2765.48,2726.37,2734.89,17880629
2011-03-02,2720.33,2752.02,2707.51,2749.9,17940913
2011-03-03,2752.75,2799.07,2750.34,2795.92,28738438
2011-03-04,2809.67,2833.03,2799.34,2815.24,27082670
2011-03-07,2819.24,2854.57,2812.95,2822.28,30497213
2011-03-08,2844.21,2851.96,2808.43,2826.85,33682297
2011-03-09,2835.23,2839.22,2815.26,2815.26,21790108
2011-03-10,2803.18,2816.3,2795.51,2797,24167837
2011-03-11,2771.79,2793.16,2769.38,2787.9,19401373
2011-03-14,2783.34,2810.11,2771.24,2797.96,15272868
2011-03-15,2749.71,2787.14,2735.57,2787.14,32705193
2011-03-16,2789.76,2789.76,2756.93,2756.93,26637329
2011-03-17,2769.53,2800.95,2764.67,2799.91,22294380
2011-03-18,2801.37,2815.37,2790.39,2815.37,69083839
2011-03-21,2826.36,2838.65,2816.65,2830.27,16704838
2011-03-22,2822.72,2827.38,2789.99,2804.18,35739771
2011-03-23,2794.36,2817.04,2790.59,2803.8,25155412
2011-03-24,2798.9,2814.87,2793.49,2814.68,21294572
2011-03-25,2816.41,2843.73,2803.71,2843.73,30285036
2011-03-28,2834.88,2861.33,2829.23,2856.69,23287901
2011-03-29,2855.39,2857.75,2836.93,2851.03,20773513
2011-03-30,2872.81,2887.6,2846.85,2846.85,39433511
2011-03-31,2853.98,2861.4,2844.44,2856.46,22891190
2011-04-01,2860.33,2911.56,2859.84,2911.56,29354226
2011-04-04,2905.73,2929.43,2903.01,2915.17,18898641
2011-04-05,2916.41,2922.56,2901.9,2916.98,17752954
2011-04-06,2924.6,2961.82,2921.31,2958.44,26109969
2011-04-07,2953.09,2960.67,2938.83,2960.02,22535957
2011-04-08,2971,2972.66,2926.69,2933.4,48279419
2011-04-11,2944.35,2949.08,2921.3,2937.82,22426743
2011-04-12,2920.28,2935.21,2906.71,2918.81,21199220
2011-04-13,2931.11,2955.23,2921.43,2952.21,20386934
2011-04-14,2938.12,2947.32,2918.51,2933.04,15967072
2011-04-15,2936.6,2945.6,2928.36,2941.05,10989684
2011-04-18,2946.91,2948.84,2891.51,2900.71,18709186
2011-04-19,2899.34,2913.22,2893.53,2913.22,11218993
2011-04-20,2930.51,2961.14,2930.51,2948.83,18812122
2011-04-21,2954.48,2962.87,2931.75,2934.43,15666241
2011-04-26,2929.6,2951.77,2921.29,2951.77,19513201
2011-04-27,2952.69,2954.9,2927.5,2939.34,17190093
2011-04-28,2945.97,2954.28,2929.1,2953.46,16546928
2011-04-29,2948.6,2951.93,2933.24,2937.79,12127922
2011-05-02,2944.18,2944.95,2919.64,2944.95,8748265
2011-05-04,2921.28,2921.28,2893.3,2902.52,35568517
2011-05-05,2901.01,2910.21,2874.72,2885.42,24696113
2011-05-06,2881.47,2901.57,2870.29,2892.35,25281540
2011-05-09,2903.79,2906.96,2864.38,2864.38,22435066
2011-05-10,2874.52,2898.47,2873.17,2898.47,36749384
2011-05-11,2903.89,2910.93,2879.13,2891.88,47379167
2011-05-12,2870.02,2873.51,2844.03,2863.98,53213430
2011-05-13,2869.88,2877.56,2854.92,2855.61,19253492
2011-05-16,2844.86,2878.07,2840.49,2875.9,22995619
2011-05-17,2871.3,2875.01,2835.84,2835.84,28471466
2011-05-18,2853.72,2868.86,2851.61,2852.15,31451655
2011-05-19,2857.84,2893.56,2852.6,2852.6,36443694
2011-05-20,2874.25,2891.71,2866.24,2866.24,16139459
2011-05-23,2836.77,2853.02,2821.04,2853.02,21348440
2011-05-24,2849.99,2861.4,2842.46,2861.4,20890196
2011-05-25,2845.21,2890.84,2841.21,2890.84,20681981
2011-05-26,2895.2,2908.93,2884.6,2893.83,29431230
2011-05-27,2900.76,2918.26,2897.58,2903.48,24684229
2011-05-30,2912.49,2915.81,2902.69,2908.09,12665351
2011-05-31,2919.94,2947.2,2918.6,2936.05,38441640
2011-06-01,2947.83,2949.07,2922.04,2933.87,22779263
2011-06-02,2912.03,2939.94,2910.66,2926.18,24590491
2011-06-03,2933.99,2933.99,2898.77,2915.87,22936433
2011-06-06,2915.16,2921.33,2900.48,2900.48,14962590
2011-06-07,2912.15,2934.39,2910.19,2926.88,24071066
2011-06-08,2914.89,2920.8,2902.27,2913.74,33465299
2011-06-09,2887.7,2913.6,2883.45,2903.2,37294542
2011-06-10,2906.11,2907.5,2880.82,2885.17,15990686
2011-06-13,2884.7,2897.73,2882.7,2890.43,14467747
2011-06-14,2896.51,2911.84,2896.51,2911.84,22791734
2011-06-15,2906.04,2909.27,2891.25,2900.43,40563739
2011-06-16,2885.67,2901.3,2883.09,2896.5,32631483
2011-06-17,2900.68,2918.47,2895.07,2916.32,51929019
2011-06-20,2885.66,2893.46,2862.1,2862.1,15122555
2011-06-21,2878.14,2883.06,2851.71,2867.89,20595210
2011-06-22,2865.01,2865.55,2837.69,2837.69,25830065
2011-06-24,2840.26,2855.4,2821.49,2832.56,26237878
2011-06-27,2818.66,2823.4,2780.91,2814.04,15405589
2011-06-28,2804.84,2816.44,2790.93,2808.97,18310805
2011-06-29,2822.42,2840.41,2820.63,2836.2,19808978
2011-06-30,2841.61,2854.13,2816.16,2825.67,27010229
2011-07-01,2828.64,2838.89,2817.53,2838.89,24439130
2011-07-04,2853.72,2857.04,2831.84,2831.84,12395843
2011-07-05,2845.06,2852.43,2836.38,2842.19,18034303
2011-07-06,2840.28,2842.19,2813.31,2817.38,16899608
2011-07-07,2808.5,2851.36,2802.53,2851.36,23714643
2011-07-08,2852.36,2854.04,2811.82,2825.16,24072222
2011-07-11,2816.76,2821.1,2776.95,2776.95,20865647
2011-07-12,2747.63,2778.15,2729.22,2765.06,25850141
2011-07-13,2771.74,2794.95,2768.52,2792,19661554
2011-07-14,2777.82,2782.81,2759.32,2769.67,11766291
2011-07-15,2762.8,2771.29,2747.9,2771.29,18687146
2011-07-18,2748.64,2752.58,2700.82,2701.34,17282940
2011-07-19,2706.22,2721.44,2700.1,2700.1,22146825
2011-07-20,2728.05,2732.57,2711.72,2713.68,16063735
2011-07-21,2725.24,2755.47,2684.08,2752.01,30531215
2011-07-22,2759.01,2766.02,2739.41,2766.02,17194221
2011-07-25,2746.75,2759.46,2739.77,2758.72,15730944
2011-07-26,2763.35,2764.63,2732.23,2746.01,8895840
2011-07-27,2742.57,2742.57,2703.9,2714.89,12564372
2011-07-28,2689.36,2742.69,2689.36,2742.69,18926717
2011-07-29,2719.17,2747.83,2702.81,2747.83,25130725
2011-08-01,2767.94,2774.96,2725.63,2725.63,15354273
2011-08-02,2722.03,2725.75,2681.39,2692.55,21558599
2011-08-03,2658.35,2675.19,2575.95,2604.46,26602096
2011-08-04,2610.18,2613.73,2482.75,2510.06,32449108
2011-08-05,2383.86,2512.79,2383.86,2461.67,39353177
2011-08-08,2410.24,2480,2356.67,2389.87,46468084
2011-08-09,2418.25,2424.13,2260.7,2304.4,57769689
2011-08-10,2350.76,2365.69,2135.35,2193.2,50100922
2011-08-11,2220.17,2297.45,2119.13,2297.45,59568879
2011-08-12,2297.46,2359.63,2266.25,2342.01,36744590
2011-08-16,2349.87,2395.2,2310.96,2395.2,27227933
2011-08-17,2369.83,2422.6,2366.17,2402.57,32174780
2011-08-18,2365.92,2373.76,2188.2,2260.05,45805492
2011-08-19,2217.45,2318.91,2175.53,2264.07,21574516
2011-08-22,2259.68,2321.04,2258.6,2319.82,17716963
2011-08-23,2308.36,2348.61,2284.22,2313.2,26561482
2011-08-24,2321.69,2349.44,2278.48,2318.13,14120820
2011-08-25,2343.52,2347.15,2286.24,2326.57,26230918
2011-08-26,2314.15,2332.26,2281.91,2325.02,14552429
2011-08-29,2330.37,2375.94,2316.24,2369.77,12381317
2011-08-30,2383.2,2408.24,2375.13,2408.24,28561418
2011-08-31,2419.33,2473.16,2415.96,2471.69,56330695
2011-09-01,2444.7,2447.54,2392.88,2428.67,26563560
2011-09-02,2405.9,2411.38,2342.29,2372.3,25458683
2011-09-05,2310.45,2329.04,2277.82,2281.94,20854136
2011-09-06,2293.57,2330.61,2267.81,2297.6,21272860
